,Source,Target,Weight
24076,사업장,조언,4
24077,사업장,맞벌이,1
24078,사업장,출퇴근,1
24079,사업장,복잡,1
24080,사업장,복귀,4
24081,사업장,지금,1
24082,사업장,주변,1
24083,사업장,이상,3
24084,종료,조언,1
24085,종료,상태,4
24086,종료,맞벌이,1
24087,종료,출퇴근,1
24088,종료,지금,2
24089,종료,주변,2
24090,종료,직원,1
24091,종료,어린이집,2
24092,종료,맘,2
24093,댓글,계약직,1
24094,댓글,방법,5
24095,댓글,출퇴근,3
24096,댓글,지금,2
24097,댓글,실업급여,4
24098,댓글,중순,2
24099,댓글,직원,2
24100,댓글,어린이집,1
24101,계약직,조언,1
24102,계약직,방법,2
24103,계약직,맞벌이,1
24104,계약직,출퇴근,1
24105,계약직,복잡,1
24106,계약직,복귀,2
24107,계약직,지금,1
24108,계약직,나중,2
24109,계약직,중순,1
24110,조언,해당,3
24111,조언,지금,5
24112,조언,이상,6
24113,조언,직원,4
24114,방법,맞벌이,2
24115,방법,출퇴근,2
24116,방법,복귀,4
24117,방법,지금,1
24118,방법,나중,2
24119,방법,주변,2
24120,방법,직원,1
24121,상태,지금,3
24122,상태,이상,2
24123,맞벌이,해당,3
24124,맞벌이,출퇴근,3
24125,맞벌이,복잡,1
24126,맞벌이,복귀,1
24127,맞벌이,지금,5
24128,맞벌이,실업급여,4
24129,맞벌이,나중,2
24130,맞벌이,중순,1
24131,맞벌이,말,2
24132,맞벌이,직원,1
24133,맞벌이,맘,1
24134,1년,출퇴근,4
24135,해당,출퇴근,2
24136,해당,복잡,1
24137,해당,직원,3
24138,출퇴근,복잡,1
24139,출퇴근,복귀,5
24140,출퇴근,지금,1
24141,출퇴근,나중,2
24142,출퇴근,중순,2
24143,출퇴근,주변,1
24144,출퇴근,직원,1
24145,출퇴근,어린이집,5
24146,출퇴근,아기,6
24147,출퇴근,마음,4
24148,복잡,지금,2
24149,복잡,실업급여,1
24150,복잡,중순,1
24151,복잡,주변,1
24152,복잡,이상,2
24153,복잡,어린이집,1
24154,복귀,지금,4
24155,복귀,주변,1
24156,복귀,이상,4
24157,복귀,직원,5
24158,지금,중순,1
24159,지금,주변,1
24160,지금,직원,1
24161,지금,맘,2
24162,실업급여,나중,8
24163,실업급여,주변,1
24164,실업급여,직원,6
24165,나중,주변,3
24166,중순,주변,1
24167,중순,이상,3
24168,중순,맘,2
24169,주변,이상,1
24170,주변,직원,4
24171,주변,맘,1
24172,이상,직원,4
24173,직원,어린이집,3
24174,직원,맘,1
24175,육아휴직급여,중간,2
24176,선배님,도움,3
24177,선배님,상태,1
24178,신랑,예비맘,1
24179,퇴사,예비맘,1
24180,실업급여,예비맘,2
24181,이사,예비맘,1
24182,내년,예비맘,8
24183,내년,출퇴근,6
24184,사람,계신가요,2
24185,계신가요,가능,3
24186,계신가요,필요,1
24187,계신가요,상황,1
24188,육아휴직급여,자동,4
24189,사용가능,경력,1
24190,사용가능,비슷,1
24191,사용가능,업무,1
24192,사용가능,상황,2
24193,사용가능,일주일,1
24194,사용가능,기존,1
24195,사용가능,연봉,1
24196,사용가능,필요,2
24197,사용가능,부분,2
24198,사용가능,하루,3
24199,사용가능,시점,1
24200,사용가능,아이,1
24201,사용가능,중소기업,1
24202,사용가능,남편,3
24203,경력,비슷,1
24204,경력,상황,1
24205,경력,일주일,1
24206,경력,기존,1
24207,경력,필요,2
24208,경력,부분,2
24209,경력,근무,3
24210,경력,3개월,3
24211,경력,하루,1
24212,경력,시점,1
24213,경력,아이,2
24214,경력,중소기업,1
24215,경력,월요일,1
24216,경력,도움,1
24217,비슷,이직,2
24218,비슷,일주일,2
24219,비슷,연봉,2
24220,비슷,하루,1
24221,비슷,출휴,2
24222,비슷,중소기업,2
24223,비슷,첫째,5
24224,비슷,월요일,1
24225,업무,일주일,2
24226,업무,시점,1
24227,업무,출휴,1
24228,업무,월요일,1
24229,상황,월요일,2
24230,이직,일주일,3
24231,이직,시점,2
24232,이직,중소기업,3
24233,이직,월요일,1
24234,일주일,기존,1
24235,일주일,연봉,1
24236,일주일,1년,7
24237,일주일,부분,1
24238,일주일,근무,4
24239,일주일,3개월,3
24240,일주일,시점,1
24241,일주일,출휴,1
24242,일주일,글,1
24243,일주일,중소기업,2
24244,일주일,월요일,1
24245,기존,아이,2
24246,기존,중소기업,1
24247,기존,남편,5
24248,기존,첫째,1
24249,기존,월요일,1
24250,연봉,하루,1
24251,연봉,시점,2
24252,연봉,출휴,1
24253,연봉,중소기업,1
24254,연봉,첫째,2
24255,연봉,월요일,1
24256,1년,월요일,2
24257,필요,하루,5
24258,필요,중소기업,5
24259,필요,월요일,1
24260,부분,하루,5
24261,부분,시점,3
24262,부분,중소기업,4
24263,부분,월요일,1
24264,근무,월요일,3
24265,3개월,하루,8
24266,3개월,중소기업,10
24267,3개월,월요일,3
24268,하루,시점,1
24269,하루,중소기업,2
24270,하루,남편,10
24271,하루,첫째,6
24272,하루,월요일,1
24273,시점,출휴,2
24274,시점,글,3
24275,시점,중소기업,1
24276,시점,첫째,5
24277,시점,월요일,1
24278,출휴,글,6
24279,출휴,중소기업,1
24280,아이,월요일,1
24281,중소기업,남편,5
24282,중소기업,월요일,1
24283,중소기업,도움,4
24284,남편,월요일,1
24285,첫째,월요일,1
24286,작성,나중,1
24287,이야기,1년6개월,6
24288,30,이상,4
24289,단위,이상,4
24290,소진,다음달,2
24291,연차수당,연차소진,3
24292,연차수당,뭐,1
24293,내년,다음달,4
24294,올해,다음달,2
24295,다음달,연차소진,1
24296,다음달,출산,5
24297,다음달,뭐,4
24298,중간,이번달,1
24299,중간,다음달,1
24300,중간,도움,4
24301,직장,복잡,1
24302,서류,다음달,3
24303,출산예정,이번달,2
24304,초,이번달,2
24305,초,다음달,2
24306,계획,이번달,2
24307,이번달,도움,4
24308,이번달,복잡,1
24309,이번달,근무,7
24310,다음달,출휴,1
24311,다음달,도움,4
24312,다음달,복잡,1
24313,출휴,복잡,1
24314,산전육휴,말,6
24315,육아휴직급여,확인서,2
24316,공휴일,사용가능,1
24317,공휴일,2022년,2
24318,공휴일,이후,3
24319,공휴일,현재,2
24320,공휴일,상관,1
24321,공휴일,작년,2
24322,공휴일,뒤,3
24323,공휴일,도움,2
24324,사용가능,2023년,2
24325,사용가능,2022년,1
24326,사용가능,상관,1
24327,2023년,현재,3
24328,2022년,이후,7
24329,2022년,출산휴가90,2
24330,2022년,상관,2
24331,2022년,도움,4
24332,기간,현재,4
24333,출산휴가90,현재,2
24334,출산휴가90,상관,1
24335,출산휴가90,작년,1
24336,출산휴가90,뒤,2
24337,현재,뒤,1
24338,상관,작년,2
24339,상관,뒤,1
24340,상관,임신,3
24341,상관,도움,1
24342,3개월,육아휴직때,2
24343,근무,육아휴직때,1
24344,6개월,육아휴직때,1
24345,출산예정,육아휴직때,1
24346,출산예정,21년,1
24347,22년,육아휴직때,1
24348,22년,이해,2
24349,육아휴직때,월급,2
24350,육아휴직때,이해,1
24351,육아휴직때,21년,1
24352,육아휴직때,2년,1
24353,월급,복귀,4
24354,이해,21년,1
24355,이해,복귀,3
24356,지금,시간,8
24357,맞벌이,적응,1
24358,3개월,최대,15
24359,연차,최대,2
24360,9개월,나중,7
24361,9개월,중순,1
24362,9개월,처음,2
24363,9개월,최대,1
24364,중순,처음,1
24365,내년,최대,5
24366,처음,최대,2
24367,3개월,기여금,3
24368,23년,기여금,1
24369,공무원,80,3
24370,기여금,예정,1
24371,기여금,80,2
24372,기여금,출산,3
24373,예정,80,5
24374,예정일,지원금,4
24375,예정일,나라,8
24376,예정일,계신가요,1
24377,지원금,계신가요,2
24378,지원금,계산법,1
24379,지원금,어디,2
24380,지원금,맘,1
24381,직장,계신가요,1
24382,직장,어디,4
24383,나라,계신가요,1
24384,나라,퇴사,2
24385,나라,계산법,1
24386,나라,어디,5
24387,나라,맘,2
24388,계신가요,퇴사,1
24389,계신가요,계산법,1
24390,계신가요,어디,1
24391,계신가요,생각,4
24392,계신가요,맘,2
24393,계신가요,뭐,1
24394,퇴사,계산법,2
24395,퇴사,어디,4
24396,계산법,어디,1
24397,계산법,1년,3
24398,계산법,맘,1
24399,어디,생각,8
24400,어디,맘,1
24401,아이,날짜,5
24402,아이,전화,5
24403,아이,이번달,2
24404,날짜,3년,2
24405,날짜,현재,4
24406,날짜,비슷,1
24407,예정일,비슷,3
24408,고용보험,걱정,2
24409,고용보험,현재,1
24410,고용보험,비슷,3
24411,고용보험,출근,1
24412,고용보험,직원,6
24413,집,전화,2
24414,집,이번달,2
24415,집,직원,3
24416,걱정,현재,5
24417,걱정,이번달,2
24418,둘째,직원,1
24419,3년,현재,2
24420,3년,이번달,4
24421,3년,직원,2
24422,현재,직장맘,1
24423,현재,전화,2
24424,현재,이번달,3
24425,현재,직원,2
24426,직장맘,전화,1
24427,직장맘,첫째,2
24428,직장맘,직원,1
24429,전화,비슷,2
24430,전화,직원,3
24431,예정,이번달,5
24432,급여,직원,8
24433,비슷,이번달,1
24434,비슷,직원,2
24435,이번달,직원,1
24436,출근,직원,1
24437,첫째,직원,3
24438,직장,건보료,2
24439,직장,산후도우미,2
24440,직장,건강보험료,3
24441,문제,산후도우미,2
24442,문제,건강보험료,1
24443,답답,건보료,1
24444,답답,산후도우미,1
24445,답답,지급,1
24446,답답,유예,1
24447,답답,건강보험료,1
24448,답답,납부,2
24449,건보료,산후도우미,3
24450,건보료,회사,2
24451,나중,산후도우미,1
24452,산후도우미,지급,3
24453,산후도우미,유예,2
24454,산후도우미,건강보험료,2
24455,산후도우미,납부,2
24456,산후도우미,회사,4
24457,지급,건강보험료,3
24458,1년,기간동안,5
24459,연차,기간동안,3
24460,출산예정,언제쯤,5
24461,글,맞벌이,3
24462,육아휴직기간,이직,1
24463,육아휴직기간,22년,6
24464,육아휴직기간,맞벌이,1
24465,어린이집,중간,2
24466,어린이집,처리,2
24467,어린이집,24년,4
24468,어린이집,22년,6
24469,어린이집,궁금한,3
24470,중간,24년,2
24471,중간,이직,1
24472,중간,22년,4
24473,중간,맞벌이,2
24474,중간,육아휴직중,6
24475,중간,궁금한,3
24476,처리,24년,3
24477,처리,이직,4
24478,처리,맞벌이,1
24479,처리,궁금한,2
24480,24년,이직,1
24481,24년,맞벌이,2
24482,24년,궁금한,6
24483,이직,답변,4
24484,이직,맞벌이,2
24485,이직,육아휴직중,4
24486,문제,22년,5
24487,답변,맞벌이,5
24488,답변,궁금한,5
24489,22년,궁금한,3
24490,맞벌이,궁금한,1
24491,맞벌이,출산,7
24492,고용보험,상관,3
24493,고용노동부,유급,3
24494,고용노동부,육휴급여,3
24495,육아휴직급여,육휴급여,5
24496,유급,육휴급여,1
24497,두번,처음,1
24498,처음,사후지급금,3
24499,24년,신청서,5
24500,승진,기간,1
24501,승진,뒤,1
24502,승진,자리,1
24503,어린이집,스트레스,3
24504,어린이집,뒤,4
24505,지금,시작,6
24506,공무원,복귀,2
24507,스트레스,내년,6
24508,엄마,뒤,3
24509,엄마,복귀,3
24510,자리,복귀,6
24511,자리,시작,1
24512,시작일,확정,1
24513,시작일,고민,1
24514,시작일,몇개월,1
24515,예정일,확정,1
24516,23년,1개월,4
24517,23년,몇개월,1
24518,확정,31일,1
24519,확정,고민,3
24520,확정,회사,3
24521,확정,몇개월,1
24522,확정,30일,1
24523,31일,몇개월,2
24524,고민,1개월,8
24525,90일,몇개월,2
24526,고용보험,인사팀,2
24527,고용보험,계획,2
24528,근로자,육아휴직급여,4
24529,근로자,계획,2
24530,육아휴직급여,인사팀,2
24531,육아휴직급여,계획,4
24532,출근,관련해,2
24533,출근,답변,3
24534,내년,관련해,2
24535,이후,관련해,2
24536,출산,관련해,6
24537,관련해,답변,6
24538,글,병원,3
24539,사람,45일,2
24540,실업급여,병원,3
24541,실업급여,45일,2
24542,실업급여,육아휴직하,2
24543,출산휴가육아휴직,육아휴직하,3
24544,병원,육아휴직하,1
24545,병원,임산부,6
24546,45일,육아휴직하,1
24547,육아휴직하,임산부,1
24548,육아휴직하,임신,6
24549,아이,뒤,6
24550,초등학교,1개월,2
24551,초등학교,28일,2
24552,초등학교,사용가능,2
24553,초등학교,30일,3
24554,1개월,28일,1
24555,28일,사용가능,1
24556,사용,육아휴직수당,3
24557,날짜,보장,3
24558,보장,출산전후휴가,2
24559,보장,기간,4
24560,보장,육아휴직수당,1
24561,보장,복직시,1
24562,보장,시점,1
24563,보장,2년,1
24564,보장,30일,3
24565,출산전후휴가,아래,1
24566,출산전후휴가,육아휴직수당,1
24567,출산전후휴가,사후지급금,2
24568,출산전후휴가,복직시,1
24569,출산전후휴가,시점,3
24570,출산전후휴가,2년,1
24571,둘째,육아휴직수당,4
24572,아래,육아휴직수당,1
24573,아래,사후지급금,1
24574,아래,복직시,1
24575,기간,복직시,2
24576,육아휴직수당,사후지급금,1
24577,육아휴직수당,시점,1
24578,육아휴직수당,첫째,3
24579,육아휴직수당,회사,6
24580,육아휴직수당,30일,2
24581,육아휴직수당,근무,2
24582,사후지급금,출휴,3
24583,복직시,시점,2
24584,복직시,첫째,1
24585,복직시,30일,1
24586,시점,2년,4
24587,시점,30일,1
24588,2년,출휴,3
24589,4대보험,사업자,1
24590,4대보험,업무,2
24591,4대보험,필요,2
24592,4대보험,급여신청,3
24593,4대보험,육아휴직하,2
24594,출산전후휴가,사업자,2
24595,출산전후휴가,담당자,1
24596,출산전후휴가,유예,2
24597,출산전후휴가,업무,1
24598,출산전후휴가,필요,1
24599,출산전후휴가,급여신청,3
24600,출산전후휴가,육아휴직하,1
24601,사업자,전화,3
24602,사업자,담당자,2
24603,사업자,유예,1
24604,사업자,업무,1
24605,사업자,필요,1
24606,사업자,급여신청,3
24607,사업자,육아휴직하,1
24608,사업자,처음,1
24609,전화,육아휴직하,3
24610,담당자,업무,2
24611,담당자,육아휴직하,2
24612,유예,업무,1
24613,유예,급여신청,2
24614,유예,육아휴직하,1
24615,유예,처음,1
24616,업무,급여신청,1
24617,업무,육아휴직하,1
24618,필요,급여신청,1
24619,필요,육아휴직하,3
24620,필요,처음,5
24621,급여신청,육아휴직하,2
24622,육아휴직하,처음,2
24623,아이,고용노동부,3
24624,출산예정,출산예정일,8
24625,사람,나라,3
24626,사람,문의,4
24627,연장,문의,3
24628,연장,현재,3
24629,6개월,나라,7
24630,나라,문의,2
24631,나라,현재,3
24632,나라,이야기,1
24633,문의,현재,2
24634,문의,이야기,5
24635,현재,내년,6
24636,현재,이야기,3
24637,전화,내년,8
24638,90,가능,9
24639,출산휴가3개월,이번달,1
24640,출산휴가3개월,12개월,3
24641,출산휴가3개월,월급,1
24642,출산휴가3개월,건강보험료,2
24643,출산휴가3개월,6개월,2
24644,출산휴가3개월,육아휴직후,1
24645,출산휴가3개월,금액,2
24646,1년,건강보험료,3
24647,이번달,월급,3
24648,이번달,육아휴직후,1
24649,12개월,월급,3
24650,12개월,육아휴직후,2
24651,월급,육아휴직후,4
24652,건강보험료,6개월,1
24653,건강보험료,육아휴직후,2
24654,월요일,30일,3
24655,아이,검색,4
24656,아이,출산휴가육아휴직,3
24657,아이,마지막,4
24658,검색,출산전,2
24659,검색,초산,1
24660,검색,마음,2
24661,검색,아가,1
24662,검색,10개월,1
24663,직장,아가,4
24664,출산전,마지막,2
24665,출산전,아가,2
24666,시작,초산,2
24667,서류,아가,2
24668,초산,마음,3
24669,초산,내년,4
24670,초산,마지막,1
24671,초산,아가,1
24672,초산,출근,2
24673,출산휴가육아휴직,아가,1
24674,마음,마지막,2
24675,내년,마지막,2
24676,마지막,이상,1
24677,아가,출근,2
24678,10개월,이상,1
24679,지원,이유,5
24680,지원,적응,1
24681,경험,이유,2
24682,이유,얘기,2
24683,얘기,적응,1
24684,자동,2023년,2
24685,사용가능,조기복직,1
24686,사용가능,육아휴직시,1
24687,사용가능,출산휴가육아휴직,1
24688,사용가능,4개월,1
24689,조기복직,육아휴직시,1
24690,조기복직,출산휴가육아휴직,1
24691,조기복직,고용센터,1
24692,조기복직,4개월,1
24693,조기복직,12개월,2
24694,육아휴직시,고용센터,1
24695,육아휴직시,12개월,5
24696,육아휴직시,계획,3
24697,출산휴가육아휴직,고용센터,1
24698,출산휴가육아휴직,4개월,1
24699,고용센터,4개월,2
24700,고용센터,12개월,1
24701,고용센터,계획,1
24702,4개월,계획,2
24703,질문,출산휴가급여,5
24704,질문,30,2
24705,고용보험,30,2
24706,고용보험,자동,1
24707,서류,자동,4
24708,출산휴가급여,신청서,1
24709,출산휴가급여,자동,2
24710,출산휴가급여,30일,1
24711,사업장,신청서,5
24712,30,자동,1
24713,신청서,자동,2
24714,남편,스트레스,10
24715,내년,산전육아휴직,4
24716,사람,23년,5
24717,사람,근로자,3
24718,사람,어디,5
24719,사람,이유,4
24720,사람,사유,1
24721,23년,제도,1
24722,23년,답답,3
24723,23년,근로자,2
24724,23년,필요,2
24725,23년,사유,1
24726,어린이집,답답,2
24727,어린이집,이유,7
24728,어린이집,사유,4
24729,어린이집,고용노동부,1
24730,어린이집,법,2
24731,6개월,근로자,4
24732,6개월,사유,4
24733,제도,답답,1
24734,제도,근로자,3
24735,제도,22년,3
24736,제도,확인,2
24737,제도,이유,2
24738,제도,필요,1
