title,detail
남편 순차 육아휴직시 내 급여 상승분은 몇개월까지 까지 인가요?,"안녕하세요 선배맘님들
제가 육아휴직(25.1.1-25.12.31)후 남편이(26.1.1-26.3.31) 육휴 예정인데
저는 기간이 12개월/ 남편은 3개월 하게되면
제 급여 소급 상승 개월은 제가 육휴한 12개월 간인지 남편이 육휴한 3개월 간인지 궁금해서요!
아시는분 알려주세요. 감사합니다^^"
산전육아휴직+연차 문의드려요.!,"안녕하세요 직장맘 분들의 도움이 필요해서 이렇게 글을 써봅니당. 출산예정일이 9월 16일인 뱀띠맘이에요!
2개월 산전 육휴를 사용하기 전 연차를 붙일 생각이 있었는데요.
제가 23년도 10월 입사자인 관계로 연차 개수 카운팅이 애매한 것 같아 문의드립니다.
24년도 연차 - 15개
25년도 연차 개수도 10월 되어야 16개가 생성되는 걸까요. 연차는 한꺼번에 생성되는거로 알고 있는데 그럼 그전까지는 연차가 0개인걸까요 ㅠㅠ
5인 미만 사업장이라 태아검진휴가는 신청도 어려울 것 같아 이야기도 꺼내지 못했는데 그럼 병원을 어떻게 다녀야하나도 생각하고 있네요 😥"
6+6 휴직제도 질문 있어요!!!,"6+6 휴직제도 이해가 어렵네요 ㅠㅠ
저희 경우는 8월 출산예정인데요..
제가 8월부터 출산휴가(90일) + 11월부터 육아휴직(1년) 쓰고 2026년 11월 복직예정입니다.
남편이 바톤터치하며 11월 저 복직때맞춰 6개월 육아휴직 쓰는걸로 계획하고 있구요!
둘다 통상임금은 450이하예요!
1. 순차로 사용해도 제(아내)가 육아휴직 기간이 1년 6개월로 늘어나는 건가요?
늘어나는 거라면 몇년 후 아이 좀 크고서 나머지 6개월 사용할 수 있을까요?
2. 육아휴직급여는 어떻게, 얼마가 지급되는 걸까요? 저 혼자 육아휴직 1년 쓰는것과 남편이 순차로 6개월 붙여 쓰는것에 대한 차이가 궁금합니다.
블로그, 카페글 여러 정보 찾아보아도 쉽게 이해가 안되네요 ㅠㅠ
선배맘들 도움 부탁드려요!!!"
육아휴직 효율적으로 쓰는기간 고민되네요 ㅠㅠ,"저는 육아휴직급여 6+6 제도를 이용하려고해요
출산예정일은 25년 6월 20일입니다.
아내는 출산휴가(25년 6월-8월) + 육아휴직 1년(25년 9월 -26년 8월) 하려고해요
남편은 6개월 육아휴직 하려고하는데, 분할이 된다고 해서요
아기가 태어나고 100일까진 새벽에 2,3시간씩 분유주고 꺠야한다고 해서 너무 힘들거같아서요.
1안. 조리원 2주+산후도우미3주 잡고
남편은 이 기간 뒤로 출산휴가 20일 + 육아휴직 3개월(7월 중순 -9월중순) + 중간에출근+
육아휴직 3개월(26년 1월-3월 직장 비수기)
2안. 조리원 2주+산후도우미3주 잡고
남편은 이 기간 뒤로 출산휴가 20일만 사용하고 출근 + 육아휴직 6개월 (26년 1월-6월)
1안과 2안중에 어떤게 효율적으로 육아휴직 분할 하는게 나을까요?
경력맘들 도움주세요 ㅠㅠㅠㅠㅠ"
아기 두돌 퇴사 고민,"남편이랑 맞벌이 중이고 벌이가 크진 않아요
실수령액 월 남편 550 저 270
아기는 두돌이고 저는 육아휴직 후 복직한지 7개월입니다
복직하고 일 육아 병행하는게 힘들어서 (공황장애처럼 손떨림 심장쿵쾅) 그만둬야겟다 생각은 했으나 진급시기라 진급이 되면 살림살이 나아지니까 그걸로 버티자 싶었는데 이번에도 누락이고 11년째 진급 누락이네요..
지금 등원 선생님도 쓰고있고 맞벌이하면서 나가는 돈이 많으니 퇴사하고 아끼면서 살면 되지않을까 싶습니다
다시 구직활동하고 재취업도 생각 중에 있습니다
그만두면 후회할까요? 다른분들 고견 듣고싶습니다"
육아휴직 건강보험 유예신청?,"육아휴직을 3/1 일부터 시작햇는데
갑자기 건강보험은 어떨게 되나 인터넷 찾아보이
유예신청이란걸 해야 감면받을수있다고 하던데,
또 어떤글에서는 고용24에 육아휴직 신청햇으니
담당자가 해준다 하던데,,
뭐가 맞나요 ㅠㅠ? 이런부분에서 무지해서 어렵네요 ㅠㅠ"
제가 아이생각으로 회사에 배려를 너무 바라기만 하는걸까요...,"안녕하세요.
34개월 아이를둔 워킹맘입니다.
저는 지금 회사를 10년이상 다니고 있고 8년차쯤 아이가생겨
회사업무상 공석을 둘수없는 직종이여서 회사에서는 계획을 앞당겨 미리 신입을뽑아 저의 업무를 도울 사원을 뽑고
저도 회사의 배려에 감사해 출산휴가 3개월을 가지고, 육아휴직은 별도없이 바로 복귀하여 재택 근무로라도 쉼없이 업무를 도맡아 일을 진행하였습니다.
그런데 아무래도 아이를 낳으니 업무에만 치중할수없고 아직 어린 애기도 많이 신경쓰이더라구요...
아기 하원도 빨라야 5시반이고 저는 9 to 6로 계속 저혼자 아이에게 항상 미안하고 마음에 걸려
이번에 연봉협상 결렬을하고 30분정도 단축근무를 요청하면 계속 너무 저만 생각하는걸까요..?
(30분단축하니 시급상 인상될 급여랑 비슷하긴합니다...)
아이 낳은이후로 도맡은 일은 무조건 무리없이 마무리하려고하고 업무에 지장이 가지않게 당연히 제 할일은 충실하게 하려하나,
이와 별개로 그래도 회사입장에서는 계속된 요구에 너무 무리하고 부담되는 요구일까요..?
친정엄마쪽으로 쫒아다니며 계속 이사하며 도움을 받고해도 제가 할수있는한 30분이라도 제가 아이에게 해줄수있는 최선을 다하고싶어 고민되는 부분이지만...
그래도 조심스러운 부분이고 제 잘못된 판단으로 실수일까 고민되어 워킹맘 선배님들의 조언을 듣고자 글을 올립니다...
저를위한 쓴소리나 경험담을 말씀해주시면 감사히 참고하겠습니다.
시간을 내주시어 제 글을 읽어주셔서 감사합니다."
조리원비용 신용카드 결제 (남편? 산모?),"조리원비용 신용카드 결제해야 연말정산에 유리하다고하는데
5월 초 출산예정입니다.
어쨋든 올해 연말정산 해당인데
출산휴가 및 육아휴직으로 1년 전체소득이 확 줄어들것같은데 남편보다 제가 결제하는게 의료비 공제 받기가 더 쉬울까요?"
육아휴직 6+6 급여 질문,"제가 먼저 육아휴직을 2년 쓸 예정이고
이후에 남편이 6개월 육아휴직 쓰려고 하는데
제 육아휴직 7개월차부터 160만원 받게되니
그때 남편이 육아휴직 개시하는게 유리할까요?
아님 4-6개월 200만원 받을 시기에 남편이랑 동시 육아휴직 하게 되면 아래와 같을까요???
(저는 월급이 450 이상입니다..)
1개월 250
2개월 250
3개월 250
4개월 250(남편육아휴직 개시)
5개월 250
6개월 300
7개월 350
8개월 400
9개월 450(남편육아휴직 종료)
10개월 200
11개월 200
12개월 200
13개월~18개월 160"
육아휴직 중 종합소득신고 해야하나요?,"안녕하세요
직장다니다가 육아휴직중인 휴직맘입니다
2024.6.~8. 육아휴직(2개월)
2024.9.~11. 출산휴가(3개월)
2024.12.~현재 육아휴직 중
입니다
1월인가 2월에 연말정산 해야한다고해서
홈텍스에서 자료 다운받아 제출하고,
20만원정도 돌려받았는데요
어쩌다가 홈텍스 한번 들어갔더니 종합소득신고가 뜨더라고요...
환급예상액이 약 만원정도 된다고하고 이대로 신고하기? 뭐 이런게 있는데
저는 사업자가 아닌데도 신고해야하나요???
잘 몰라서 맘님들께 여쭤봅니다🙏"
임신중 육아휴직 가능할까요?,"육아휴직을 임신중에도 당겨쓸수 있다는것을 알게되었습니다.
그런데 저희 규정을 보면 임신중 이라는 글이 빠져있던데,, 21년 개정?이 된게 맞으니까 제가 이야기를 해도 되는 부분이겠죠??
다른곳은 임신중 여성직원의 모성을~~ 이라고 되어있더라구요."
육휴 중 국가건강검진 문의,"출산한지 한달도 안되었고
건강검진센터에서 전화왔었어요
올해 검진받으라고 일정도 마음대로 잡아주네요ㅎ
검진센터에선서는 출산휴가 육아휴직 중인데 꼭 받아야하는지 물어봤는데 꼭 받아야한다네요..
회사에 물어봤을땐 휴직중엔 안받아도 된다고 했는데.. 뭐가 맞는건가요?"
주변에 맞벌이 많으신가요??,"제 나이가 31살인데
제주변엔 그래도 더러있는데
남편주변엔 진짜 단한명도없어요..
남편과 같은 직군을 가진 사람들도 아얘없고
친한친구들도 없어요..저만 일해요,,;;
다들 비슷한형편인데도 잘 살고있는데
저흰 맞벌이인데도 쪼들리고..괜히 남편한테
투덜거려요..ㅜ"
육아휴직 기간,제가 육아휴직 2025년4월10일 부터 2026년 3월에 복직하려고 하는데 그러면 2025년 4/10일 -2026년 2/28일까지 쓸수가 있나요?! ㅠㅠ
육아휴직 안쓰고 초등 보내신분 계세요??,"저는 집가까운곳 일하고 있어요~애들이 6살,5살 유치원 같이 다니고 있습니다.
병원쪽에서 일하는데 원장님이 육아휴직 달라고하면 쓰게 해주실건데 지금 다니는곳이 가깝고 시간도 애들케어하기좋고 무엇보다 사람들,일이 적응됐어요~
육아휴직 만약 2년연속쓰고 복직못할까봐 쓸까 말까 참 고민되네요ㅠㅜ
친정엄마가 근처계셔서 초딩때도 케어해주신다 하셨는데 육휴포기하기도 아깝고 쓰고 복직안될까도 싶어요
어떤게 나은걸까요??"
통근시간 얼마나걸리세요?,"아가가 있으면 사실 멀리 통근하긴 힘들잖아요ㅜㅠ
맘님들 평균 통근시간 도어투도어 얼마나 겅리시나요?
무기명 투표 중
통근소요시간(왕복)
복수 선택 가능
30분이하
30분~한시간반
2~3시간
그이상
투표하기"
"출산휴가랑 육아 휴직을 쓰려고 하는데, 회사에다가 어떻게 말을 꺼내야 할지... 모르겠어요","중소기업에 다니고 있는데, 회사가 막 매출이 잘 나오거나 하진 않아서
출산휴가나 육아휴직을 쓰는게 눈치가 너무 보여요..
근데, 저 말고도 다른 여직원이 임신을 해서 더 눈치보여요.."
이직확인서,"육아휴직후 권고사직으로 퇴사하려고하는데
제가 회사경리부담당이고, 거의다 회계사무소에서 처리하는데
혹시 이직확인서는 회계사무소에서 작성해주고 고용센터로 직접보내나요?
제가 작성해야되고 이런건없나요?"
사직서 양식,"육아휴직이 끝나고 경영상의 이유로 회사에서 권고사직을 해준다고 합니다
혹시 실업급여 받으려면 사직서 안에 회사 이름 싸인도 들어가야하나요?
제가 가지고있는건 신청인 제 이름밖에없어서요"
9년동안 회사에서 일하고 사람에 치여서 너무 지쳤는데... 육아휴직 들어가면 좀 나을까요??,"20대중반부터 일을 해서
한곳에서 9년 정도 일하는중인데
작년에 윗 과장들 차장들한테 치이고
또래도 없어서 외톨이처럼 지내오다가
올해 임신하고 9월 출산예정입니다
다음달에 산전육휴 들어가는데... 지쳐서 미리 ㅠㅠ
육아휴직들어가서 애기 돌보고 하면서
일에서 벗어나면 좀 괜찮아질까요?"
둘째 가지면 직장 그만 둬야겟죠..?,"둘째 가지면 오히려 더 벌어야하는데
육아휴직 또 쓰기도 회사눈치보이고.. 이래서 다들 하나만 낳는건가싶어요"
저 근무 조건 좋은거 같아요.... 계속 다녀야겠죠?,"2년 육아휴직 했고 복귀 안하고 퇴사하려고 했거든요..
일에서 자아실현하는 st도 아니고, 아기랑 있는 시간이 너무 좋고 소중해서요.
복직한지 얼마 안됐는데
등원길 전쟁 치르고 회사와서 편하게 커피 마시고 있으니까
이 공간이 소중하네요.. ㅎㅎ 나만의 공간이 생긴 느낌이랄까..?
-야근 거의 없음(지금은 칼퇴인데 아마 바쁠때는 야근하더라도 일주일에 많아야 1-2번 예상)
-출퇴근 시간 탄력근무 가능 현재는 8:30~5:30
-월 2회 금요일 휴무 + 연차 20개 (대신 여름휴가 별도로 없음)
-5년차 마다 2주 유급휴가 + 500만원 지급
-사내 마사지, 네일관리 월2회 가능
-육아휴직 2년까지 가능 (2년차땐 무급)
-연봉 8300 + 인센티브 별도 (0원일때도 있음, 작년은 1천만원 이상)
몇년은 더 있으려구요..진짜 관두고 싶었었거든요.
저의 목표는 3년.. 회사에서 편하게 냅두면 5년 이상..
복직전에 동네 친구가
본인은 복직하고 자기 시간 생기고 커피라도 마시니 살만하고
육아할때보단 자기 자신을 찾은 것 같고 소소한 여유도 있다고 그랬는데
진짜 맞는말이었어요"
"복직한지 6개월 됐는데, 6+6육휴 쓰느라 사후지급금을 1년뒤에 신청할 수 있대요^_ㅠ","제목 그대로에요!
정확히는 복직한지 7개월 되었고, 6+6 육아휴직으로 현재는 아빠가 육휴중이에요.
6+6을 하면 사후지급금은 없는줄 알았는데, 6+6을 제외한 나머지 6개월치의 사후지급금은 받을 수 있다고 하더라구요!
근데... 6+6이 모두 끝난 뒤 사후지급금을 신청할 수 있다네요 ^_ㅠ
관리상의 문제로 순서대로 받아야 하나봐요...
이제 6+6 첫달 지나서... 앞으로 6개월, 저한테는 12개월이나 있어야 사후지급금을 신청할수 있네요
6개월만 존버하자 했는데 후......(물론 사후지급금 조건은 충족된거라 관둬도 나오긴 해요)
저와 같은 상황(23년 출산, 24년 육휴끝, 6+6신청해서 6개월 연장하시려는분)이신분 궁금한거 있으면 제가 아는선에서 최대한 답변드릴게요!
저희 지역 고용센터 담당분이랑 통화해서 확실한 내용이에요"
복직 3개월차에 육아딜레마에요..,"이번 3월부터 아기는 어린이집 등원 시작했어요.
저는 1월부터 복직하구 아빠가 이어서 육아휴직 쓰고 있긴 합니다.
그동안은 크게 못느꼈는데 오늘 퇴근하고 와서 엄마 사랑해요~~ 하고 안아줘 했는데 고개 절레절레 흔들며 안오더라구요 ㅠㅜ
첨엔 장난인가 했는데 진짜 같아서 와.. 복직한지 3개월만에 나랑 이렇게 멀어졌나? 싶고 ㅠㅜㅜ
현실적으로 퇴사는 못하는데 괜히 말도못하는 애기한테 섭섭한 마음이 들더라구요 ㅠㅜ
퇴근하고 와서 놀아주고 주말에도 놀아주는데 절 싫어하나봐여 ㅠㅠㅠ 괜히 현타와요…
원래 이런건가요..ㅠㅠ 일하며 육아쉽지 않네요…"
