title,detail
육아기 단축근무 잘아시는분~~,안녕하세요! 육아기 단축근무 사용하고싶은데 정보좀 주세요ㅜㅜ출산휴가만 사용했고 육아휴직은 아직 사용안했습니다. 육아기 단축근무 사용할시 육아휴직 기간은 그대로 보장이 되는지 궁금합니다!
단지어린이집 학부모상담 복장,"내일 애들 하원 후 학부모상담이 잡혀 있는데
무슨 옷을 입어야 할 지 모르겠네요ㅜㅜ
육아휴직 중이라 입을만한 옷을 산 지 오래돼서
집에 있는 옷들 걸춰보니 뭔가 후줄근한 느낌...
그냥 남방에 검정 슬랙스 정도로 입으면 될까요?
다른 분들은 어떻게 입으시나요?
평소보단 좀 더 갖춰 입으시죠?"
아이 둘 데리고 이혼.. 도움도 필요해요,"25개월, 87일 아이를 키우고 있어요
남편이랑은 서로 싸우면서도 어찌어찌 지내면서 애들을 키우고 있었는데 이번에 둘째가 계속 울면서 스트레스 받아하더니 제가 애를 잘 못키워서 그런거라며 그만하자고 하네요
서로가 문제가 있었고 제가 잘못한부분에서는 사과하며 지냈는데 이 일 이후 10일 가까이 얘기를 안하면서 혼자 마음 정리하고 이혼하자하네요
애가 둘이니 각자 한명씩 깔끔하게 데려가고 서로 터치없이 키우자는데 저는 둘을 포기할 수가 없어서 제가 데려가겠다했더니 저한테는 돈 주기 싫다면서 한명씩 데려가자네요 아이를 한명씩 데려가는게 깔끔한건가요..? 하... 도저히 안되겠다고 저는 둘 데려갈거고 원하면 돈 보내준거에 대해 내역서를 보내주겠다고 했더니 연락받고싶지않고 그 돈으로 꿀빨려고하는거냐는 식으로 얘기해요
오만정 미운정 없는정 다 떨어졌지만 정말 질려서
제 연락 싫으면 메일이나 시부모님한테로 보내주겠다했더니 자기 가족한테 연락하지말래요
그러면서 그럼 끝까지 가보자고 하는데
현실적으로 냉정하게 저는 양육비가 필요한 상황이에요 돈을 안받을수는 없고 한명이었으면 양육비안받고 이혼해도되는데 둘을 키우려면 필요한 상황이라..
내년 4월까지는 육아휴직기간이고
끝나면 3교대 근무에 월평균 300-350(상여제외) 급여를 받아요
회사에서 가능할지 모르겠지만 상근직으로 전환요청을 육아휴직기간전에 요청할 예정이에요
가능하다면 친정엄마에게도 도움을 받을 수 있는지 요청을 해보려고 해요
사실은 아이한테 아빠라는 존재가 있었으면해서 그래서 참고 견딘건데..
화가 나면 참지 못하고 머리채잡혀서 맞은적도 있어요.. 사실 폭력인거 아는데 아이한테 아빠가 있었으면해서 서로 싸우지않게 조심하자하면서 지낸건데 이번에 아이가 울면서 자기 말을 안들었더니 소리지르면서 나가라고 하더라고요..그래서 마음 잡고 이혼을 준비하려해요...
지금 그 사람은 이혼상담 받으러 나갔어요...
염치없지만 온라인으로 일단 먼저 알아보고 도움 받을수 있으면 받고 싶어서 글 올려봅니다...."
0세반 연장반,"오늘 어린이집 상담날이여서 다녀왔어요.
저희아이는 24년1월생이고 25년3월에 입소했습니다.
제가 3월부터 복직이여서 남편이 어린이집 적응기간 케어해줬어요.
낮잠적응까지 3주정도 걸린것같은데 선생님이 정규시간이 아닌 9시반등원 3시반하원을 계속 말씀하시더라구요.
아직 때가안됐나 하다가 남편이 4월중반에 얘기꺼냈더니 정 원하시면 그렇게 하세요 라는 뉘앙스였다는 거예요.
뭔가 남편이 오해했겠지 하고 상담 사전서류에 요구사항 9시등원 적어보냈고 다음날 통화와서 그렇게 했어요.
남편이 퇴직하고 창업준비하면서 등하원케어해준거라 이제 상가도얻어서 일을 준비해야해서 오늘 연장반 문의했더니 애기가 0세인데 너무 어리지 않나요 이러시는 거예요.
저희도 마음은 연장 안하고싶죠.
저도 지금 하루 2시간보는건짧아서 시간연차 매일 2시간씩 사용하면서 오후4시까지 퇴근해서 애기 8시까지 같이 놀아주고 재우거든요.
그런데 이제 연차도 많이 소진됐고 남편도 사업준비해야되니깐 어쩔수없이 연장반 보내야나보다 하고 있는데 우리가 책임감없는 사람인것마냥 말씀하시는데 너무 스트레스받네요.
가정어린이집으로 0세반에3명있는데 다른한친구도 지난달 연장반 얘기꺼냈다가 선생님이 회유하신것같더라구요.
이게 정말 애기가 부모랑 떨어져있는게 안타까워서인가요, 아님 근무시간 줄이려고 핑계대는건가요..
오늘제가 상담하는동안 남편이 연장반 선생님 봤는데 놀아주기보단 장난감주고 만1세이상애들끼리 놀게하는데 0세애기는 선생님이 전담케어해줘야해서 그런거아니냐 생각들더라구요.
하아.
상담할때 원장쌤이 등하원갖고 눈치안준다고 했는데 입소확정나고는 육아휴직 가버렸어요...
내일 대리원장쌤이 전화주기로 하셨는데 뭘 어떻게 해야할지 모르겠네요.
억지로 맡겼다간 케어못받을것같은..."
산후도우미 안 하신 분들 계세요??,"저는 시엄니가 저희 집 오셔서
청소기 한번 하셔도 너무 불편하고
저랑 남편 아닌 사람이 집에서 설거지라도 한다..
하면 생각만 해도 스트레스거든요 ㅠㅠ
그래서 산후 도우미 안 하고 싶은데
주변에서 다들 지금은 안 힘들어서 그렇다..
나중에 후회한다 하는데 ㅠㅠ 꼭 해야될까요"
육아휴직급여 회사에서 100% 지급하는건가요?,육아휴직 사용한다고하니 나라에서 지원해주는 금액없어서 회사에서 100% 다 줘야한다고 육아휴직 안된다고하는데 맞나요?
출산휴가 육아휴직 좀 봐주세요.. ㅜㅜ,"5인 이상 병원 근무중인데 오너가 자꾸 말이 바뀌네요
오픈 병원이라 1/18일 입사후 임신하게 되서 죄송하다고 관둔다고 했을때 출산휴가 준다며 잡더라구요 편안곳으로 배정받아 다니고있는데 수습 3개월 끝날때 되니 육휴 1년 못준다길래 다시 관둔다햇어요 그랫더니 7월까지 다니고 8 9 10 출산휴가 받고 11 12 1 육아휴직후 계약 종료하고 실업급여 해준다고해서 그거라도 감사하니 알겠다고 하고 다니고 있는데 또 말이 달라지네요? 1/18일 입사후 4/18일 수습 3개월
다시 재계약 4/18-12/31일 이렇게 계약서 작성해서 퇴직금도 안주고 육아휴직도 2개월 다른 직원들 계약도 12월 까지로 햇다거 하는데 다른직원들 계약서 보니 4/18~ 기간이 안적혀있네요 ㅋㅋㅋㅋㅋㅋㅋ
오기로 다녀서 받을거 다 받을지 아니면 그냥 내일 퇴사할지 고민이에요 ㅠㅠㅠㅠ
출휴 육휴 달라고 한것도 아니고 지들이 준다고 한건데 말이 벌써 3번이나 바뀌고 지긋지긋하네요"
육아휴직비 지급일자,"예를들어 10월 15일자부터 육아휴직이면
11월15일에 육휴비가 지급되나요?"
사장님이 육휴 못써주신대서 결국 권고사직으로 퇴사하네요..,"현 직장에서 6개월 조금 안되었는데
갑자기 4월 17일에 전화가왔어요
회사 사정이 너무너무 힘들어져서
더이상 같이 일할수가 없겠다구요..
진짜 회사 재무 사정이 어떤지를
제가 관련업무 처리하면서 많이 힘든가보다 느끼고있었기때문에 놀랍지도 않았어요..
나쁘게 나가고싶지도 않았지만 , 제가 사정상 외벌이 이기때문에 실업급여보다는 육아휴직 급여가 더 유리할듯 해서 육아휴직을 해주셨음 한다. 하니 알아보고 월요일까지 확답 주시기로 했었거든요.
저의 경우 이전직장포함 피보험단위기간이 180일 넘고
육아휴직 신청서는 30일 이전 제출, 개시일 기준으로 근속 6개월이 지난 직원이라면 무조건 허용해주어야 하더라구요?
그래서 위 요건 충족하도록 신청서만 발송하면 제 조건은 거부권이 없는 상태임에도 불구하고...
퇴직금 산정기준때문에 아휴직은 들어주기 어렵겠다고 진심으로 사죄하는 사장님..
남은 직원들도 불안에 떨고있어요.
이미 한차례 월급이 밀렸었는데
아무잘못없는 제가 경영상 어려움으로 사실상 해고나 다름없는 상황이 됐으니 퇴직금도 정산 못받는거 아닌지 심란한 분위기입니다.
나도 나지만 저의 일 말고도 괴로울 일 많은 사장님 불쌍해서 너무너무 아쉽지만 싸움은 하지않고
그냥 실업급여만 수급 하기로 넘어가기로 했어요
잘못없는데 내 의지와 상관 없이 회사를 나가게 된다는건 이런 기분이군요.. 첨 알았네요
아쉽고 슬프기도 한데 어디 말 할 데가 없어
오랜만에 맘스홀릭에 끄적여보네요..
맘님들 저 앞으로 또 좋은 회사 갈 수 있겠죠?
응원부탁드려요..!"
육아휴직6개월 vs 새로운직장 ㅠㅠ,"주5일근무하는 직장에다니면서 집안일에 양육에
너무힘들어서 육아휴직중이예요.
지금
육아휴직 6개월 남았는데..
4년남짓 고대한 직장에 자리가 나와서
탈락예상하고 면접부터 봤는데 덜컥 되버렸어요.ㅠㅠ
당장 다음달부터 일해야되는데
육아휴직은 만8세라 내년부터 없는 혜택이라
너무고민되요ㅠ
맘님 이런상황이라면 어떤선택하시겠어요?
참고로 새로운직장은 세후 월90만원 남짓이라
10개월은 일해야 육아급여소득이랑 같아요.ㅠㅋㅋ"
남편분들 출산휴가나 육아휴직 쓰시나요?,"공무원이나 대기업 아니여도 요즘 다 남자들도
출산휴가나 육아휴직 쓸 수 있나요?
중소기업은 그런 제도가 거의 없는거 같은데..
저희 신랑은 출산휴가 1달 쓸 수 있어서
산후도우미 이용 끝나고 쓰긴 했거든요
근데 다른 대 기업들 육휴 신랑들이 쓰고 그런거 보면
너무 부럽더라구요 ㅠ"
출산 60일만에 복직..,"오늘 출산 60일만에 복직했어요
남편이 평일 휴무+연차 사용하여 교대로 아기보려고했는데 남편회사에서 갑자기 연차사용 및 육아시간 사용이 불가하다고하네요..
일하고싶어서 복직한다고했는데 사정상 육아휴직 사용한다고 회사에 말하기가 곤란스럽네요ㅠ
복직 후 저를 받아준다는 보장도없고 너무 힘든 하루입니다ㅜ"
남자 육아휴직은 나라에서 강제성이 필요할듯요..,"육아휴직 1년 반까지 늘려주면 뭐하나요
우리나라 어느 회사에서 남자가 3개월 육아휴직 간다고 하면
뒷말없이 페널티 없이 받아줄런지..
3개월 육아휴직 얘기 꺼낸거 자체로도 미운털 박힐것같은데
진짜 정책이 아이러니하네요; 최소한 애를 백일동안은 엄마아빠가 같이 봐야하는게 아닌지...
낳고 난 직후부터도 무조건적인 엄마의 희생만 필요하네요"
남편 육아휴직 시기,"신생아 육아를 같이 하는게 좋을지
애 좀 크고 쓰는게 좋을지
저는 당연히 신생아때가 제일 잠도 부족하고
힘들 것 같아서 그때 같이 육아하는게 낫지 않나 싶었는데
아이가 일어나서 걷기 시작할때도 만만치 않고
그때 남편이 육아휴직하면 애 데리고 놀러다니기도 좋다고들 해서
갑자기 혹해버렸지 뭐예요 ㅎㅎㅎ
보통 남편 육후는 언제쯤 많이 하시나요??"
육아휴직 후 이직 연봉 협상 해보신 분?,"육아휴직 끝나고
아시는 분이 다른 회사로 불러주셔서 이직 절차 진행 중인데요.
희망연봉을 15프로 인상해서 말씀드렸는데
5프로 인상하는 방향으로 말하시네요..ㅎㅎ
10프로 더 올리는 걸로 다시 말씀드려보려고 하는데
괜찮을까요,, 이직이 처음이라 다 어렵네요ㅜㅜ
어쨋든 휴직하고 공백이 길었던 터라
내가 10프로 인상을 말해도 될까? 하는 걱정도 되고요ㅠ"
육아기 단축근무 잘아시는분~~,안녕하세요! 육아기 단축근무 사용하고싶은데 정보좀 주세요ㅜㅜ출산휴가만 사용했고 육아휴직은 아직 사용안했습니다. 육아기 단축근무 사용할시 육아휴직 기간은 그대로 보장이 되는지 궁금합니다!
단지어린이집 학부모상담 복장,"내일 애들 하원 후 학부모상담이 잡혀 있는데
무슨 옷을 입어야 할 지 모르겠네요ㅜㅜ
육아휴직 중이라 입을만한 옷을 산 지 오래돼서
집에 있는 옷들 걸춰보니 뭔가 후줄근한 느낌...
그냥 남방에 검정 슬랙스 정도로 입으면 될까요?
다른 분들은 어떻게 입으시나요?
평소보단 좀 더 갖춰 입으시죠?"
아이 둘 데리고 이혼.. 도움도 필요해요,"25개월, 87일 아이를 키우고 있어요
남편이랑은 서로 싸우면서도 어찌어찌 지내면서 애들을 키우고 있었는데 이번에 둘째가 계속 울면서 스트레스 받아하더니 제가 애를 잘 못키워서 그런거라며 그만하자고 하네요
서로가 문제가 있었고 제가 잘못한부분에서는 사과하며 지냈는데 이 일 이후 10일 가까이 얘기를 안하면서 혼자 마음 정리하고 이혼하자하네요
애가 둘이니 각자 한명씩 깔끔하게 데려가고 서로 터치없이 키우자는데 저는 둘을 포기할 수가 없어서 제가 데려가겠다했더니 저한테는 돈 주기 싫다면서 한명씩 데려가자네요 아이를 한명씩 데려가는게 깔끔한건가요..? 하... 도저히 안되겠다고 저는 둘 데려갈거고 원하면 돈 보내준거에 대해 내역서를 보내주겠다고 했더니 연락받고싶지않고 그 돈으로 꿀빨려고하는거냐는 식으로 얘기해요
오만정 미운정 없는정 다 떨어졌지만 정말 질려서
제 연락 싫으면 메일이나 시부모님한테로 보내주겠다했더니 자기 가족한테 연락하지말래요
그러면서 그럼 끝까지 가보자고 하는데
현실적으로 냉정하게 저는 양육비가 필요한 상황이에요 돈을 안받을수는 없고 한명이었으면 양육비안받고 이혼해도되는데 둘을 키우려면 필요한 상황이라..
내년 4월까지는 육아휴직기간이고
끝나면 3교대 근무에 월평균 300-350(상여제외) 급여를 받아요
회사에서 가능할지 모르겠지만 상근직으로 전환요청을 육아휴직기간전에 요청할 예정이에요
가능하다면 친정엄마에게도 도움을 받을 수 있는지 요청을 해보려고 해요
사실은 아이한테 아빠라는 존재가 있었으면해서 그래서 참고 견딘건데..
화가 나면 참지 못하고 머리채잡혀서 맞은적도 있어요.. 사실 폭력인거 아는데 아이한테 아빠가 있었으면해서 서로 싸우지않게 조심하자하면서 지낸건데 이번에 아이가 울면서 자기 말을 안들었더니 소리지르면서 나가라고 하더라고요..그래서 마음 잡고 이혼을 준비하려해요...
지금 그 사람은 이혼상담 받으러 나갔어요...
염치없지만 온라인으로 일단 먼저 알아보고 도움 받을수 있으면 받고 싶어서 글 올려봅니다...."
